Primary Date,trans ID,from team,to team,year,from_gm,to_gm
7/27/2017,77396,MIN,ARI,2017,Derek Falvey (POBO),Mike Hazen
7/27/2017,77396,ARI,MIN,2017,Mike Hazen,Derek Falvey (POBO)
7/27/2017,77397,CHA,TBA,2017,Rick Hahn,Erik Neander
7/27/2017,77397,TBA,CHA,2017,Erik Neander,Rick Hahn
7/28/2017,84277,PHI,BAL,2017,Matt Klentak,Dan Duquette
7/28/2017,84277,BAL,PHI,2017,Dan Duquette,Matt Klentak
7/28/2017,84277,BAL,PHI,2017,Dan Duquette,Matt Klentak
7/28/2017,84277,BAL,PHI,2017,Dan Duquette,Matt Klentak
7/28/2017,77407,MIA,NYN,2017,Michael Hill (President),Sandy Alderson
7/28/2017,77407,NYN,MIA,2017,Sandy Alderson,Michael Hill (President)
7/28/2017,77407,NYN,MIA,2017,Sandy Alderson,Michael Hill (President)
7/28/2017,77408,PHI,WAS,2017,Matt Klentak,Mike Rizzo
7/28/2017,77408,PHI,WAS,2017,Matt Klentak,Mike Rizzo
7/28/2017,77408,WAS,PHI,2017,Mike Rizzo,Matt Klentak
7/28/2017,77408,WAS,PHI,2017,Mike Rizzo,Matt Klentak
7/28/2017,77410,TBA,SEA,2017,Erik Neander,Jerry Dipoto
7/28/2017,77410,SEA,TBA,2017,Jerry Dipoto,Erik Neander
7/28/2017,77410,SEA,TBA,2017,Jerry Dipoto,Erik Neander
7/30/2017,77428,MIN,NYA,2017,Derek Falvey (POBO),Brian Cashman
7/30/2017,77428,NYA,MIN,2017,Brian Cashman,Derek Falvey (POBO)
7/30/2017,77428,NYA,MIN,2017,Brian Cashman,Derek Falvey (POBO)
7/30/2017,77430,CHA,KCA,2017,Rick Hahn,Dayton Moore
7/30/2017,77430,KCA,CHA,2017,Dayton Moore,Rick Hahn
7/30/2017,77430,KCA,CHA,2017,Dayton Moore,Rick Hahn
7/30/2017,77430,CHA,KCA,2017,Rick Hahn,Dayton Moore
7/30/2017,77433,TEX,COL,2017,Jon Daniels,Jeff Bridich
7/31/2017,84278,DET,CHN,2017,Al Avila,Jed Hoyer
7/31/2017,84278,DET,CHN,2017,Al Avila,Jed Hoyer
7/31/2017,84278,CHN,DET,2017,Jed Hoyer,Al Avila
7/31/2017,84278,CHN,DET,2017,Jed Hoyer,Al Avila
7/31/2017,84278,CHN,DET,2017,Jed Hoyer,Al Avila
7/31/2017,77440,OAK,ARI,2017,David Forst,Mike Hazen
7/31/2017,77440,ARI,OAK,2017,Mike Hazen,David Forst
7/31/2017,77443,NYN,BOS,2017,Sandy Alderson,Dave Dombrowski (POBO)
7/31/2017,77443,BOS,NYN,2017,Dave Dombrowski (POBO),Sandy Alderson
7/31/2017,77443,BOS,NYN,2017,Dave Dombrowski (POBO),Sandy Alderson
7/31/2017,77443,BOS,NYN,2017,Dave Dombrowski (POBO),Sandy Alderson
7/31/2017,84279,OAK,NYA,2017,David Forst,Brian Cashman
7/31/2017,84279,OAK,NYA,2017,David Forst,Brian Cashman
7/31/2017,84279,NYA,OAK,2017,Brian Cashman,David Forst
7/31/2017,84279,NYA,OAK,2017,Brian Cashman,David Forst
7/31/2017,84279,NYA,OAK,2017,Brian Cashman,David Forst
7/31/2017,77445,TOR,CLE,2017,Ross Atkins,Mike Chernoff
7/31/2017,77445,CLE,TOR,2017,Mike Chernoff,Ross Atkins
7/31/2017,77445,CLE,TOR,2017,Mike Chernoff,Ross Atkins
7/31/2017,77446,TEX,MIL,2017,Jon Daniels,David Stearns
7/31/2017,77446,MIL,TEX,2017,David Stearns,Jon Daniels
7/31/2017,77447,PHI,PIT,2017,Matt Klentak,Neal Huntington
7/31/2017,77447,PIT,PHI,2017,Neal Huntington,Matt Klentak
7/31/2017,77448,TOR,HOU,2017,Ross Atkins,Jeff Luhnow
7/31/2017,77448,HOU,TOR,2017,Jeff Luhnow,Ross Atkins
7/31/2017,77448,HOU,TOR,2017,Jeff Luhnow,Ross Atkins
7/31/2017,86270,ANA,ARI,2017,Billy Eppler,Mike Hazen
7/31/2017,86270,ARI,ANA,2017,Mike Hazen,Billy Eppler
7/31/2017,86271,PIT,LAN,2017,Neal Huntington,Farhan Zaidi
7/31/2017,86271,LAN,PIT,2017,Farhan Zaidi,Neal Huntington
7/31/2017,86271,LAN,PIT,2017,Farhan Zaidi,Neal Huntington
7/31/2017,77451,MIN,WAS,2017,Derek Falvey (POBO),Mike Rizzo
7/31/2017,77451,WAS,MIN,2017,Mike Rizzo,Derek Falvey (POBO)
7/31/2017,77451,WAS,MIN,2017,Mike Rizzo,Derek Falvey (POBO)
7/31/2017,77452,TBA,BAL,2017,Erik Neander,Dan Duquette
7/31/2017,77452,BAL,TBA,2017,Dan Duquette,Erik Neander
7/31/2017,86272,TEX,LAN,2017,Jon Daniels,Farhan Zaidi
7/31/2017,86272,LAN,TEX,2017,Farhan Zaidi,Jon Daniels
7/31/2017,86272,LAN,TEX,2017,Farhan Zaidi,Jon Daniels
7/31/2017,86272,LAN,TEX,2017,Farhan Zaidi,Jon Daniels
7/31/2017,77454,CIN,LAN,2017,Dick Williams,Farhan Zaidi
7/31/2017,77454,LAN,CIN,2017,Farhan Zaidi,Dick Williams
7/31/2017,77454,LAN,CIN,2017,Farhan Zaidi,Dick Williams
8/5/2017,77484,ATL,PIT,2017,John Coppolella,Neal Huntington
8/5/2017,77484,PIT,ATL,2017,Neal Huntington,John Coppolella
8/6/2017,77481,OAK,SEA,2017,David Forst,Jerry Dipoto
8/6/2017,77481,SEA,OAK,2017,Jerry Dipoto,David Forst
8/6/2017,84280,TBA,SEA,2017,Erik Neander,Jerry Dipoto
8/6/2017,84280,TBA,SEA,2017,Erik Neander,Jerry Dipoto
8/6/2017,84280,SEA,TBA,2017,Jerry Dipoto,Erik Neander
8/6/2017,84280,SEA,TBA,2017,Jerry Dipoto,Erik Neander
8/9/2017,77496,NYN,CLE,2017,Sandy Alderson,Mike Chernoff
8/9/2017,77496,CLE,NYN,2017,Mike Chernoff,Sandy Alderson
8/11/2017,76518,CIN,ATL,2017,Dick Williams,John Coppolella
8/11/2017,80010,ARI,CHA,2017,Mike Hazen,Rick Hahn
8/11/2017,80010,CHA,ARI,2017,Rick Hahn,Mike Hazen
8/12/2017,77536,NYN,MIL,2017,Sandy Alderson,David Stearns
8/12/2017,77536,NYN,MIL,2017,Sandy Alderson,David Stearns
8/13/2017,77539,CHA,HOU,2017,Rick Hahn,Jeff Luhnow
8/13/2017,77539,HOU,CHA,2017,Jeff Luhnow,Rick Hahn
8/15/2017,77545,LAN,OAK,2017,Farhan Zaidi,David Forst
8/15/2017,77545,OAK,LAN,2017,David Forst,Farhan Zaidi
8/19/2017,77563,MIA,TOR,2017,Michael Hill (President),Ross Atkins
8/19/2017,77563,MIA,TOR,2017,Michael Hill (President),Ross Atkins
8/19/2017,77563,TOR,MIA,2017,Ross Atkins,Michael Hill (President)
8/19/2017,77570,NYN,LAN,2017,Sandy Alderson,Farhan Zaidi
8/19/2017,77570,NYN,LAN,2017,Sandy Alderson,Farhan Zaidi
8/20/2017,77570,LAN,NYN,2017,Farhan Zaidi,Sandy Alderson
8/23/2017,77433,COL,TEX,2017,Jeff Bridich,Jon Daniels
8/23/2017,77594,OAK,BOS,2017,David Forst,Dave Dombrowski (POBO)
8/23/2017,77594,BOS,OAK,2017,Dave Dombrowski (POBO),David Forst
8/30/2017,77620,SLN,SEA,2017,John Mozeliak,Jerry Dipoto
8/30/2017,77620,SLN,SEA,2017,John Mozeliak,Jerry Dipoto
8/30/2017,77620,SLN,SEA,2017,John Mozeliak,Jerry Dipoto
8/30/2017,77620,SEA,SLN,2017,Jerry Dipoto,John Mozeliak
8/31/2017,77623,DET,ANA,2017,Al Avila,Billy Eppler
8/31/2017,77623,ANA,DET,2017,Billy Eppler,Al Avila
8/31/2017,77632,ATL,ANA,2017,John Coppolella,Billy Eppler
8/31/2017,77632,ANA,ATL,2017,Billy Eppler,John Coppolella
8/31/2017,77633,CHA,TEX,2017,Rick Hahn,Jon Daniels
8/31/2017,77633,TEX,CHA,2017,Jon Daniels,Rick Hahn
8/31/2017,77634,SEA,CHN,2017,Jerry Dipoto,Jed Hoyer
8/31/2017,77634,SEA,CHN,2017,Jerry Dipoto,Jed Hoyer
8/31/2017,77634,CHN,SEA,2017,Jed Hoyer,Jerry Dipoto
8/31/2017,84281,DET,HOU,2017,Al Avila,Jeff Luhnow
8/31/2017,84281,DET,HOU,2017,Al Avila,Jeff Luhnow
8/31/2017,84281,HOU,DET,2017,Jeff Luhnow,Al Avila
8/31/2017,84281,HOU,DET,2017,Jeff Luhnow,Al Avila
8/31/2017,84281,HOU,DET,2017,Jeff Luhnow,Al Avila
9/6/2017,77701,PHI,SLN,2017,Matt Klentak,John Mozeliak
9/6/2017,77701,SLN,PHI,2017,John Mozeliak,Matt Klentak
9/7/2017,76765,BAL,COL,2017,Dan Duquette,Jeff Bridich
9/12/2017,77536,MIL,NYN,2017,David Stearns,Sandy Alderson
9/15/2017,77623,ANA,DET,2017,Billy Eppler,Al Avila
9/24/2017,81698,ATL,LAN,2017,John Coppolella,Farhan Zaidi
9/24/2017,81698,LAN,ATL,2017,Farhan Zaidi,John Coppolella
10/5/2017,84280,SEA,TBA,2017,Jerry Dipoto,Erik Neander
10/9/2017,77756,CHN,ANA,2017,Jed Hoyer,Billy Eppler
10/9/2017,77756,ANA,CHN,2017,Billy Eppler,Jed Hoyer
10/13/2017,84281,DET,HOU,2017,Al Avila,Jeff Luhnow
11/15/2017,77077,SFN,TEX,2017,Bobby Evans,Jon Daniels
11/15/2017,78314,OAK,SEA,2017,David Forst,Jerry Dipoto
11/15/2017,78314,SEA,OAK,2017,Jerry Dipoto,David Forst
11/15/2017,78314,SEA,OAK,2017,Jerry Dipoto,David Forst
11/16/2017,78315,SEA,CHA,2017,Jerry Dipoto,Rick Hahn
11/16/2017,78315,CHA,SEA,2017,Rick Hahn,Jerry Dipoto
11/18/2017,78318,NYA,SEA,2017,Brian Cashman,Jerry Dipoto
11/18/2017,78318,SEA,NYA,2017,Jerry Dipoto,Brian Cashman
11/18/2017,78318,SEA,NYA,2017,Jerry Dipoto,Brian Cashman
11/20/2017,86273,NYA,TEX,2017,Brian Cashman,Jon Daniels
11/20/2017,86273,TEX,NYA,2017,Jon Daniels,Brian Cashman
11/20/2017,78322,NYA,MIA,2017,Brian Cashman,Michael Hill (President)
11/20/2017,78322,NYA,MIA,2017,Brian Cashman,Michael Hill (President)
11/20/2017,78322,MIA,NYA,2017,Michael Hill (President),Brian Cashman
11/20/2017,78322,MIA,NYA,2017,Michael Hill (President),Brian Cashman
11/20/2017,84299,HOU,OAK,2017,Jeff Luhnow,David Forst
11/20/2017,84299,OAK,HOU,2017,David Forst,Jeff Luhnow
11/20/2017,86966,COL,BAL,2017,Jeff Bridich,Dan Duquette
11/20/2017,86966,BAL,COL,2017,Dan Duquette,Jeff Bridich
11/22/2017,78325,OAK,BAL,2017,David Forst,Dan Duquette
11/30/2017,78344,ATL,ANA,2017,John Coppolella,Billy Eppler
11/30/2017,78344,ATL,ANA,2017,John Coppolella,Billy Eppler
11/30/2017,78344,ANA,ATL,2017,Billy Eppler,John Coppolella
11/30/2017,78346,TBA,ARI,2017,Erik Neander,Mike Hazen
11/30/2017,78346,ARI,TBA,2017,Mike Hazen,Erik Neander
12/1/2017,78363,SLN,TOR,2017,John Mozeliak,Ross Atkins
12/1/2017,78363,TOR,SLN,2017,Ross Atkins,John Mozeliak
12/7/2017,86274,MIA,SEA,2017,Michael Hill (President),Jerry Dipoto
12/7/2017,86274,MIA,SEA,2017,Michael Hill (President),Jerry Dipoto
12/7/2017,86274,SEA,MIA,2017,Jerry Dipoto,Michael Hill (President)
12/7/2017,86274,SEA,MIA,2017,Jerry Dipoto,Michael Hill (President)
12/7/2017,86274,SEA,MIA,2017,Jerry Dipoto,Michael Hill (President)
12/11/2017,86275,MIA,NYA,2017,Michael Hill (President),Brian Cashman
12/11/2017,86275,NYA,MIA,2017,Brian Cashman,Michael Hill (President)
12/11/2017,86275,NYA,MIA,2017,Brian Cashman,Michael Hill (President)
12/11/2017,86275,NYA,MIA,2017,Brian Cashman,Michael Hill (President)
12/11/2017,84284,OAK,TBA,2017,David Forst,Erik Neander
12/12/2017,78432,NYA,SDN,2017,Brian Cashman,A.J. Preller
12/12/2017,78432,NYA,SDN,2017,Brian Cashman,A.J. Preller
12/12/2017,78432,NYA,SDN,2017,Brian Cashman,A.J. Preller
12/12/2017,78432,SDN,NYA,2017,A.J. Preller,Brian Cashman
12/12/2017,78433,SDN,TBA,2017,A.J. Preller,Erik Neander
12/12/2017,78433,TBA,SDN,2017,Erik Neander,A.J. Preller
12/13/2017,78437,CLE,SEA,2017,Mike Chernoff,Jerry Dipoto
12/13/2017,78437,SEA,CLE,2017,Jerry Dipoto,Mike Chernoff
12/13/2017,78446,DET,ANA,2017,Al Avila,Billy Eppler
12/13/2017,78446,ANA,DET,2017,Billy Eppler,Al Avila
12/13/2017,78446,ANA,DET,2017,Billy Eppler,Al Avila
12/13/2017,84485,TBA,SEA,2017,Erik Neander,Jerry Dipoto
12/13/2017,84485,SEA,TBA,2017,Jerry Dipoto,Erik Neander
12/14/2017,84285,MIA,SLN,2017,Michael Hill (President),John Mozeliak
12/14/2017,84285,SLN,MIA,2017,John Mozeliak,Michael Hill (President)
12/14/2017,84285,SLN,MIA,2017,John Mozeliak,Michael Hill (President)
12/14/2017,84285,SLN,MIA,2017,John Mozeliak,Michael Hill (President)
12/14/2017,84285,SLN,MIA,2017,John Mozeliak,Michael Hill (President)
12/14/2017,84286,SLN,OAK,2017,John Mozeliak,David Forst
12/14/2017,84286,OAK,SLN,2017,David Forst,John Mozeliak
12/14/2017,84286,OAK,SLN,2017,David Forst,John Mozeliak
12/14/2017,78453,NYN,KCA,2017,Sandy Alderson,Dayton Moore
12/14/2017,78453,KCA,NYN,2017,Dayton Moore,Sandy Alderson
12/14/2017,79131,CIN,KCA,2017,Dick Williams,Dayton Moore
12/14/2017,79131,KCA,CIN,2017,Dayton Moore,Dick Williams
12/14/2017,80128,PHI,PIT,2017,Matt Klentak,Neal Huntington
12/14/2017,80128,PIT,PHI,2017,Neal Huntington,Matt Klentak
12/15/2017,78470,PHI,SDN,2017,Matt Klentak,A.J. Preller
12/15/2017,78470,SDN,PHI,2017,A.J. Preller,Matt Klentak
12/15/2017,78472,SFN,TEX,2017,Bobby Evans,Jon Daniels
12/15/2017,78472,SFN,TEX,2017,Bobby Evans,Jon Daniels
12/15/2017,78472,TEX,SFN,2017,Jon Daniels,Bobby Evans
12/15/2017,78472,TEX,SFN,2017,Jon Daniels,Bobby Evans
12/16/2017,78475,ATL,LAN,2017,John Coppolella,Farhan Zaidi
12/16/2017,78475,LAN,ATL,2017,Farhan Zaidi,John Coppolella
12/16/2017,78475,LAN,ATL,2017,Farhan Zaidi,John Coppolella
12/16/2017,78475,LAN,ATL,2017,Farhan Zaidi,John Coppolella
12/16/2017,78475,LAN,ATL,2017,Farhan Zaidi,John Coppolella
12/16/2017,78475,LAN,ATL,2017,Farhan Zaidi,John Coppolella
12/19/2017,78325,BAL,OAK,2017,Dan Duquette,David Forst
12/19/2017,84284,TBA,OAK,2017,Erik Neander,David Forst
12/20/2017,78488,TBA,SFN,2017,Erik Neander,Bobby Evans
12/20/2017,78488,TBA,SFN,2017,Erik Neander,Bobby Evans
12/20/2017,78488,SFN,TBA,2017,Bobby Evans,Erik Neander
12/20/2017,78488,SFN,TBA,2017,Bobby Evans,Erik Neander
12/20/2017,78488,SFN,TBA,2017,Bobby Evans,Erik Neander
12/20/2017,78488,SFN,TBA,2017,Bobby Evans,Erik Neander
12/20/2017,78489,HOU,ATL,2017,Jeff Luhnow,John Coppolella
12/20/2017,78489,ATL,HOU,2017,John Coppolella,Jeff Luhnow
1/4/2018,78530,KCA,LAN,2018,Dayton Moore,Farhan Zaidi
1/4/2018,78530,CHA,LAN,2018,Rick Hahn,Farhan Zaidi
1/4/2018,78530,LAN,KCA,2018,Farhan Zaidi,Dayton Moore
1/4/2018,78530,LAN,KCA,2018,Farhan Zaidi,Dayton Moore
1/4/2018,78530,KCA,CHA,2018,Dayton Moore,Rick Hahn
1/4/2018,78530,LAN,CHA,2018,Farhan Zaidi,Rick Hahn
1/4/2018,78530,KCA,CHA,2018,Dayton Moore,Rick Hahn
1/4/2018,78530,LAN,CHA,2018,Farhan Zaidi,Rick Hahn
1/6/2018,84287,SDN,TOR,2018,A.J. Preller,Ross Atkins
1/6/2018,84287,TOR,SDN,2018,Ross Atkins,A.J. Preller
1/6/2018,84287,TOR,SDN,2018,Ross Atkins,A.J. Preller
1/13/2018,78567,PIT,HOU,2018,Neal Huntington,Jeff Luhnow
1/13/2018,78567,HOU,PIT,2018,Jeff Luhnow,Neal Huntington
1/13/2018,78567,HOU,PIT,2018,Jeff Luhnow,Neal Huntington
1/13/2018,78567,HOU,PIT,2018,Jeff Luhnow,Neal Huntington
1/13/2018,78567,HOU,PIT,2018,Jeff Luhnow,Neal Huntington
1/15/2018,78569,PIT,SFN,2018,Neal Huntington,Bobby Evans
1/15/2018,78569,PIT,SFN,2018,Neal Huntington,Bobby Evans
1/15/2018,78569,SFN,PIT,2018,Bobby Evans,Neal Huntington
1/15/2018,78569,SFN,PIT,2018,Bobby Evans,Neal Huntington
1/15/2018,78569,SFN,PIT,2018,Bobby Evans,Neal Huntington
1/17/2018,78583,PIT,ATL,2018,Neal Huntington,Alex Anthopoulos
1/17/2018,78583,ATL,PIT,2018,Alex Anthopoulos,Neal Huntington
1/19/2018,86276,SLN,TOR,2018,Michael Girsch,Ross Atkins
1/19/2018,86276,TOR,SLN,2018,Ross Atkins,Michael Girsch
1/19/2018,86276,TOR,SLN,2018,Ross Atkins,Michael Girsch
1/25/2018,84288,MIA,MIL,2018,Michael Hill (President),David Stearns
1/25/2018,84288,MIL,MIA,2018,David Stearns,Michael Hill (President)
1/25/2018,84288,MIL,MIA,2018,David Stearns,Michael Hill (President)
1/25/2018,84288,MIL,MIA,2018,David Stearns,Michael Hill (President)
1/25/2018,84288,MIL,MIA,2018,David Stearns,Michael Hill (President)
1/26/2018,79242,SFN,BAL,2018,Bobby Evans,Dan Duquette
1/26/2018,79242,BAL,SFN,2018,Dan Duquette,Bobby Evans
1/29/2018,78649,KCA,OAK,2018,Dayton Moore,David Forst
1/29/2018,78649,KCA,OAK,2018,Dayton Moore,David Forst
1/29/2018,78649,KCA,OAK,2018,Dayton Moore,David Forst
1/29/2018,78649,OAK,KCA,2018,David Forst,Dayton Moore
1/29/2018,78649,OAK,KCA,2018,David Forst,Dayton Moore
1/31/2018,78653,NYN,PIT,2018,Sandy Alderson,Neal Huntington
1/31/2018,78653,PIT,NYN,2018,Neal Huntington,Sandy Alderson
1/31/2018,78653,PIT,NYN,2018,Neal Huntington,Sandy Alderson
2/2/2018,78656,MIL,BAL,2018,David Stearns,Dan Duquette
2/2/2018,78656,BAL,MIL,2018,Dan Duquette,David Stearns
2/17/2018,78752,TBA,MIN,2018,Erik Neander,Derek Falvey (POBO)
2/17/2018,78752,MIN,TBA,2018,Derek Falvey (POBO),Erik Neander
2/17/2018,78753,ANA,TBA,2018,Billy Eppler,Erik Neander
2/20/2018,84289,TBA,ARI,2018,Erik Neander,Mike Hazen
2/20/2018,84289,ARI,NYA,2018,Mike Hazen,Brian Cashman
2/20/2018,84289,ARI,TBA,2018,Mike Hazen,Erik Neander
2/20/2018,84289,NYA,TBA,2018,Brian Cashman,Erik Neander
2/20/2018,84289,NYA,ARI,2018,Brian Cashman,Mike Hazen
2/21/2018,78778,NYA,ANA,2018,Brian Cashman,Billy Eppler
2/21/2018,78778,ANA,NYA,2018,Billy Eppler,Brian Cashman
2/22/2018,78782,TBA,PIT,2018,Erik Neander,Neal Huntington
2/22/2018,78782,PIT,TBA,2018,Neal Huntington,Erik Neander
2/22/2018,78782,PIT,TBA,2018,Neal Huntington,Erik Neander
2/22/2018,78782,PIT,TBA,2018,Neal Huntington,Erik Neander
3/5/2018,78849,TBA,ATL,2018,Erik Neander,Alex Anthopoulos
3/5/2018,78849,ATL,TBA,2018,Alex Anthopoulos,Erik Neander
3/16/2018,86277,NYA,MIN,2018,Brian Cashman,Derek Falvey (POBO)
3/16/2018,86277,MIN,NYA,2018,Derek Falvey (POBO),Brian Cashman
3/20/2018,78753,TBA,ANA,2018,Erik Neander,Billy Eppler
3/21/2018,78898,KCA,TOR,2018,Dayton Moore,Ross Atkins
3/21/2018,78898,TOR,KCA,2018,Ross Atkins,Dayton Moore
3/24/2018,78915,BOS,ARI,2018,Dave Dombrowski (POBO),Mike Hazen
3/28/2018,79124,PHI,CHA,2018,Matt Klentak,Rick Hahn
3/28/2018,79124,CHA,PHI,2018,Rick Hahn,Matt Klentak
3/31/2018,79142,SLN,OAK,2018,Michael Girsch,David Forst
3/31/2018,79142,OAK,SLN,2018,David Forst,Michael Girsch
3/31/2018,79143,ANA,ATL,2018,Billy Eppler,Alex Anthopoulos
3/31/2018,79143,ATL,ANA,2018,Alex Anthopoulos,Billy Eppler
4/1/2018,79144,SLN,LAN,2018,Michael Girsch,Farhan Zaidi
4/1/2018,79144,LAN,SLN,2018,Farhan Zaidi,Michael Girsch
4/2/2018,79178,BAL,ARI,2018,Dan Duquette,Mike Hazen
4/2/2018,79178,ARI,BAL,2018,Mike Hazen,Dan Duquette
4/3/2018,79187,ATL,ANA,2018,Alex Anthopoulos,Billy Eppler
4/3/2018,79187,ANA,ATL,2018,Billy Eppler,Alex Anthopoulos
4/4/2018,79190,KCA,ANA,2018,Dayton Moore,Billy Eppler
4/4/2018,79190,ANA,KCA,2018,Billy Eppler,Dayton Moore
4/6/2018,79195,TEX,SDN,2018,Jon Daniels,A.J. Preller
4/16/2018,79247,CIN,TEX,2018,Dick Williams,Jon Daniels
4/16/2018,79247,TEX,CIN,2018,Jon Daniels,Dick Williams
4/17/2018,79250,LAN,CIN,2018,Farhan Zaidi,Dick Williams
4/17/2018,79250,LAN,CIN,2018,Farhan Zaidi,Dick Williams
4/17/2018,79250,CIN,LAN,2018,Dick Williams,Farhan Zaidi
4/19/2018,79253,OAK,CHA,2018,David Forst,Rick Hahn
4/19/2018,79253,CHA,OAK,2018,Rick Hahn,David Forst
4/23/2018,79328,BOS,SEA,2018,Dave Dombrowski (POBO),Jerry Dipoto
4/25/2018,79337,LAN,OAK,2018,Farhan Zaidi,David Forst
4/25/2018,79337,OAK,LAN,2018,David Forst,Farhan Zaidi
4/27/2018,79347,PIT,CHA,2018,Neal Huntington,Rick Hahn
4/27/2018,79347,CHA,PIT,2018,Rick Hahn,Neal Huntington
5/1/2018,84289,ARI,TBA,2018,Mike Hazen,Erik Neander
5/1/2018,84289,ARI,TBA,2018,Mike Hazen,Erik Neander
5/7/2018,79195,SDN,TEX,2018,A.J. Preller,Jon Daniels
5/8/2018,79410,NYN,CIN,2018,Sandy Alderson,Dick Williams
5/8/2018,79410,CIN,NYN,2018,Dick Williams,Sandy Alderson
5/8/2018,79410,CIN,NYN,2018,Dick Williams,Sandy Alderson
5/9/2018,79412,CLE,TOR,2018,Mike Chernoff,Ross Atkins
5/9/2018,79412,TOR,CLE,2018,Ross Atkins,Mike Chernoff
5/15/2018,78915,ARI,BOS,2018,Mike Hazen,Dave Dombrowski (POBO)
5/25/2018,88364,OAK,TBA,2018,David Forst,Erik Neander
5/25/2018,88364,TBA,OAK,2018,Erik Neander,David Forst
5/25/2018,79493,TBA,SEA,2018,Erik Neander,Jerry Dipoto
5/25/2018,79493,TBA,SEA,2018,Erik Neander,Jerry Dipoto
5/25/2018,79493,TBA,SEA,2018,Erik Neander,Jerry Dipoto
5/25/2018,79493,SEA,TBA,2018,Jerry Dipoto,Erik Neander
5/25/2018,79493,SEA,TBA,2018,Jerry Dipoto,Erik Neander
5/25/2018,79496,NYA,MIL,2018,Brian Cashman,David Stearns
5/27/2018,79504,MIN,SDN,2018,Derek Falvey (POBO),A.J. Preller
5/27/2018,79504,MIN,SDN,2018,Derek Falvey (POBO),A.J. Preller
5/27/2018,79504,MIN,SDN,2018,Derek Falvey (POBO),A.J. Preller
5/27/2018,79504,SDN,MIN,2018,A.J. Preller,Derek Falvey (POBO)
6/6/2018,79572,KCA,ARI,2018,Dayton Moore,Mike Hazen
6/6/2018,79572,ARI,KCA,2018,Mike Hazen,Dayton Moore
6/6/2018,79572,ARI,KCA,2018,Mike Hazen,Dayton Moore
6/10/2018,79600,TBA,MIL,2018,Erik Neander,David Stearns
6/10/2018,79600,TBA,MIL,2018,Erik Neander,David Stearns
6/10/2018,79600,MIL,TBA,2018,David Stearns,Erik Neander
6/12/2018,79328,SEA,BOS,2018,Jerry Dipoto,Dave Dombrowski (POBO)
6/16/2018,79496,MIL,NYA,2018,David Stearns,Brian Cashman
6/18/2018,79624,KCA,WAS,2018,Dayton Moore,Mike Rizzo
6/18/2018,79624,WAS,KCA,2018,Mike Rizzo,Dayton Moore
6/18/2018,79624,WAS,KCA,2018,Mike Rizzo,Dayton Moore
6/18/2018,79624,WAS,KCA,2018,Mike Rizzo,Dayton Moore
6/28/2018,84291,TOR,BOS,2018,Ross Atkins,Dave Dombrowski (POBO)
6/28/2018,84291,TOR,BOS,2018,Ross Atkins,Dave Dombrowski (POBO)
6/28/2018,84291,BOS,TOR,2018,Dave Dombrowski (POBO),Ross Atkins
7/4/2018,79706,CIN,LAN,2018,Dick Williams,Farhan Zaidi
7/4/2018,79706,CIN,LAN,2018,Dick Williams,Farhan Zaidi
7/4/2018,79706,CIN,LAN,2018,Dick Williams,Farhan Zaidi
7/4/2018,79706,LAN,CIN,2018,Farhan Zaidi,Dick Williams
7/4/2018,79706,LAN,CIN,2018,Farhan Zaidi,Dick Williams
7/6/2018,79718,HOU,CLE,2018,Jeff Luhnow,Mike Chernoff
7/6/2018,79718,CLE,HOU,2018,Mike Chernoff,Jeff Luhnow
7/8/2018,79722,SFN,TEX,2018,Bobby Evans,Jon Daniels
7/8/2018,79722,SFN,TEX,2018,Bobby Evans,Jon Daniels
7/8/2018,79722,SFN,TEX,2018,Bobby Evans,Jon Daniels
7/8/2018,79722,TEX,SFN,2018,Jon Daniels,Bobby Evans
7/18/2018,86278,BAL,LAN,2018,Dan Duquette,Farhan Zaidi
7/18/2018,86278,LAN,BAL,2018,Farhan Zaidi,Dan Duquette
7/18/2018,86278,LAN,BAL,2018,Farhan Zaidi,Dan Duquette
7/18/2018,86278,LAN,BAL,2018,Farhan Zaidi,Dan Duquette
7/18/2018,86278,LAN,BAL,2018,Farhan Zaidi,Dan Duquette
7/18/2018,86278,LAN,BAL,2018,Farhan Zaidi,Dan Duquette
7/19/2018,79773,SDN,CLE,2018,A.J. Preller,Mike Chernoff
7/19/2018,79773,SDN,CLE,2018,A.J. Preller,Mike Chernoff
7/19/2018,79773,CLE,SDN,2018,Mike Chernoff,A.J. Preller
7/19/2018,79779,TEX,CHN,2018,Jon Daniels,Jed Hoyer
7/19/2018,79779,CHN,TEX,2018,Jed Hoyer,Jon Daniels
7/21/2018,79780,NYN,OAK,2018,Sandy Alderson,David Forst
7/21/2018,79780,OAK,NYN,2018,David Forst,Sandy Alderson
7/21/2018,79780,OAK,NYN,2018,David Forst,Sandy Alderson
7/21/2018,79780,OAK,NYN,2018,David Forst,Sandy Alderson
7/22/2018,79785,WAS,KCA,2018,Mike Rizzo,Dayton Moore
7/22/2018,79785,KCA,WAS,2018,Dayton Moore,Mike Rizzo
7/24/2018,79790,BAL,NYA,2018,Dan Duquette,Brian Cashman
7/24/2018,79790,NYA,BAL,2018,Brian Cashman,Dan Duquette
7/24/2018,79790,NYA,BAL,2018,Brian Cashman,Dan Duquette
